PATH,NÚMERO,URL,ANO,TIPO,REC_TIME,DATA,LATITUDE,LONGITUDE,ELEVATION,OBSERVADOR,Unnamed: 11
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_144205111.jpg,1,https://drive.google.com/file/d/16ow9v4rZBXn5I5o59ts3u78QUEKlfmhj/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:47:35.000 GMT+13:00,02/03/2023,"-62,065497","-58,417222","21,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_144837808.jpg,2,https://drive.google.com/file/d/1NR_t_1NpFl5hiT5Doq0Qyqbg3EAgJu5h/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:49:50.000 GMT+13:00,02/03/2023,"-62,065178","-58,416737","21,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_144856739.jpg,3,https://drive.google.com/file/d/1cgK8NbdxXSdTxJ7wI5y18tsZlnzXgFgp/view?usp=drive_link,2023.0,Paisagem,02-03-2023 06:50:06.000 GMT+13:00,02/03/2023,"-62,065185","-58,416733","22,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_144906462.jpg,4,https://drive.google.com/file/d/1Li_eyJw0LRhpSBOb4GzxZOqlXqAFIULP/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:50:31.000 GMT+13:00,02/03/2023,"-62,065152","-58,416625","24,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145030704.jpg,5,https://drive.google.com/file/d/1hX3nbD4G06kBTCGGABZjNrxkBIcO6eFV/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:51:55.000 GMT+13:00,02/03/2023,"-62,065195","-58,415960","26,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145054578.jpg,6,https://drive.google.com/file/d/1Zm4vgJd-woFkangCJk41I7oa8io8_8uc/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:52:03.000 GMT+13:00,02/03/2023,"-62,065182","-58,415977","25,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145135844.jpg,7,https://drive.google.com/file/d/1wnV5ci9jyVINYcMRItNe2Adc5mDNL9bC/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:52:45.000 GMT+13:00,02/03/2023,"-62,065130","-58,416043","20,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145151147.jpg,8,https://drive.google.com/file/d/1jNYbeoWQfQiCvTC0uf8vPCjwmOpigsSw/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:53:03.000 GMT+13:00,02/03/2023,"-62,065097","-58,416087","22,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145204274.jpg,9,https://drive.google.com/file/d/1GoNVcrIHVyAuTXV7PXG0uKBPUVAG5dw4/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:53:14.000 GMT+13:00,02/03/2023,"-62,065097","-58,416087","22,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145223415.jpg,10,https://drive.google.com/file/d/1Pv4--dXd6VkQ3INdleUh6zZwKImWeBNl/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:53:32.000 GMT+13:00,02/03/2023,"-62,065088","-58,416165","23,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145248037.jpg,11,https://drive.google.com/file/d/17OwgnbNQExOVuKpOj7wXdwosImz9RKj1/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:53:56.000 GMT+13:00,02/03/2023,"-62,065025","-58,416187","25,100000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145302439.jpg,12,https://drive.google.com/file/d/1NQTT_0vzf3tZkweeKQX-Z8oXifQ_BvvJ/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:54:12.000 GMT+13:00,02/03/2023,"-62,065025","-58,416187","25,100000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145326253.jpg,13,https://drive.google.com/file/d/1dGoHFChWujAUb_Zw-Efd7Nbi-V2kxGuX/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:54:34.000 GMT+13:00,02/03/2023,"-62,065032","-58,416247","24,800000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145350495.jpg,14,https://drive.google.com/file/d/1ssi1rl8UV6IFy15jIIzVpKWqURX9Yv6g/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:55:00.999 GMT+13:00,02/03/2023,"-62,065038","-58,416300","25,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145407045.jpg,15,https://drive.google.com/file/d/1Z9AuPXcM-QN-_1Ywa6ZlxMuEU5YWxCMD/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:55:15.000 GMT+13:00,02/03/2023,"-62,065018","-58,416308","23,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145418193.jpg,16,https://drive.google.com/file/d/1v_92kmoS5bl03o3JQ2STEtKshnzfl93m/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:55:26.000 GMT+13:00,02/03/2023,"-62,065013","-58,416315","24,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145433087.jpg,17,https://drive.google.com/file/d/1Cs7uJMG0y716yGuCh_v16QgzcQrMkWvS/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:55:43.000 GMT+13:00,02/03/2023,"-62,065013","-58,416315","24,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145443936.jpg,18,https://drive.google.com/file/d/1kOJnbaKfuGjk3vVpuzKsvb1oVZIbJHVa/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:55:55.000 GMT+13:00,02/03/2023,"-62,065013","-58,416315","24,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145512167.jpg,19,https://drive.google.com/file/d/1SwUljqVnU7r7GeiSwa_8_fs9VDZSZ-7q/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:56:20.000 GMT+13:00,02/03/2023,"-62,064972","-58,416367","23,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145536471.jpg,20,https://drive.google.com/file/d/18qeuhgA9sJMy3c3nLWxberDMc4nshGS9/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:56:47.000 GMT+13:00,02/03/2023,"-62,064973","-58,416422","23,200000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145557551.jpg,21,https://drive.google.com/file/d/1jaH9ndbVZieptv-r2ItVG4ViFO0QAsPY/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:57:06.000 GMT+13:00,02/03/2023,"-62,064962","-58,416415","24,800000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145607255.jpg,22,https://drive.google.com/file/d/1YSaq-kK5LO3Plw9sOIQZMBLayLcGJJ_k/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:57:27.000 GMT+13:00,02/03/2023,"-62,064958","-58,416428","26,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145632248.jpg,23,https://drive.google.com/file/d/1z6PjIZoRk534IS7hJiJtywawcefTn4Cc/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:57:40.000 GMT+13:00,02/03/2023,"-62,064958","-58,416428","26,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145649702.jpg,24,https://drive.google.com/file/d/1aUsY7p-Wh_Yfsvhb56w_NSIkEzT8NTIs/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:58:00.000 GMT+13:00,02/03/2023,"-62,064982","-58,416428","25,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145753618.jpg,25,https://drive.google.com/file/d/1-F6b5_wy8Isvtoc6t1t4q-IE_gKGPT91/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:59:05.000 GMT+13:00,02/03/2023,"-62,064865","-58,416052","24,100000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145812376.jpg,26,https://drive.google.com/file/d/1pi_0OeYWNJe-dSNQpyqbtDiTT71LzMkE/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:59:21.000 GMT+13:00,02/03/2023,"-62,064865","-58,416052","24,100000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145837119.jpg,27,https://drive.google.com/file/d/1MWFg0NIJWwl1II-fmxBwAc5Iz0CM__KD/view?usp=drive_link,2023.0,Detalhe,02-03-2023 06:59:45.000 GMT+13:00,02/03/2023,"-62,064850","-58,416007","24,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145935540.jpg,28,https://drive.google.com/file/d/1xLxqli-PKi5O8VlZ-Q8zO-WcKNaL9wgg/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:00:44.000 GMT+13:00,02/03/2023,"-62,064970","-58,415272","30,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_145949099.jpg,29,https://drive.google.com/file/d/1w98Ai9AaOVHg808quOXKayjr-iuMmXYc/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:00:58.000 GMT+13:00,02/03/2023,"-62,064970","-58,415275","30,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150012497.jpg,30,https://drive.google.com/file/d/1MFKQFKB9Cm0yoEXkPzAYl3ejKUFcTUrk/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:01:21.000 GMT+13:00,02/03/2023,"-62,064948","-58,415122","29,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150024944.jpg,31,https://drive.google.com/file/d/1wnN-3Uxq7Q7AfRRKwr5HgT-SXfbk8OoV/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:01:35.000 GMT+13:00,02/03/2023,"-62,064948","-58,415122","29,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150045945.jpg,32,https://drive.google.com/file/d/1_Yf7EfkgaikzF52BB8gYCurpCDJmZ3Bs/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:02:02.000 GMT+13:00,02/03/2023,"-62,064933","-58,415025","32,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150101280.jpg,33,https://drive.google.com/file/d/1xEtSVT6bWiKcgGrKpu7ifh40gp9uySuL/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:02:09.000 GMT+13:00,02/03/2023,"-62,064932","-58,415023","32,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150118081.jpg,34,https://drive.google.com/file/d/1usojjl23g1NBWAjVH4R4jSiYGHSh5DdZ/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:02:30.000 GMT+13:00,02/03/2023,"-62,064932","-58,415023","32,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150156879.jpg,35,https://drive.google.com/file/d/15zyzBsIbl888Cd0q2Ay8Hc_KcDHxHxs0/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:03:05.000 GMT+13:00,02/03/2023,"-62,064957","-58,414903","34,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150217130.jpg,36,https://drive.google.com/file/d/1r-Mut6LwOnK9RbGXCHH8EqHey8S_oZgG/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:03:26.000 GMT+13:00,02/03/2023,"-62,064957","-58,414903","34,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150231459.jpg,37,https://drive.google.com/file/d/1UUFgUPADk6OnCmvOFk9CZhg9VUZy6LLI/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:03:40.000 GMT+13:00,02/03/2023,"-62,064968","-58,414877","34,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150239996.jpg,38,https://drive.google.com/file/d/1euy0kvXw9JFuFJcG0bFvOdupVFxawUzT/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:03:57.000 GMT+13:00,02/03/2023,"-62,064978","-58,414863","35,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150304578.jpg,39,https://drive.google.com/file/d/1Irg9KXWk5yhc4ofITL60zB95dTn6wNwi/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:04:12.000 GMT+13:00,02/03/2023,"-62,064978","-58,414863","35,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150321168.jpg,40,https://drive.google.com/file/d/1hCZ3IqBJv9uE3lJ0ZZgR70LgeB96o8gd/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:04:29.000 GMT+13:00,02/03/2023,"-62,064978","-58,414863","35,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150342890.jpg,41,https://drive.google.com/file/d/1ZqozQkiFYG7kEetJvaw74fASMbsufsOX/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:04:51.000 GMT+13:00,02/03/2023,"-62,064940","-58,414827","32,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150350579.jpg,42,https://drive.google.com/file/d/1FU_lnZq9XBJCnHhh3fHAP_HBbZZPHbpf/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:04:58.000 GMT+13:00,02/03/2023,"-62,064940","-58,414827","32,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150400496.jpg,43,https://drive.google.com/file/d/1dJd1FjhDvEn6_PavVdWBiAA5H4cPC3LW/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:05:09.000 GMT+13:00,02/03/2023,"-62,064940","-58,414827","32,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150527144.jpg,44,https://drive.google.com/file/d/12zgb6hoUFFrnhIdajPo4Jdv_TqpIUacI/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:06:35.000 GMT+13:00,02/03/2023,"-62,064428","-58,415063","21,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150539907.jpg,45,https://drive.google.com/file/d/1EQHBi3hNZRZXFODqn7SHngR9t_YU6rq2/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:06:48.000 GMT+13:00,02/03/2023,"-62,064418","-58,415113","25,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150557782.jpg,46,https://drive.google.com/file/d/1TRv6lGwyhktf1ISlqfP4jF7Z2egcKCP8/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:07:05.000 GMT+13:00,02/03/2023,"-62,064405","-58,415120","25,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150609968.jpg,47,https://drive.google.com/file/d/17CGCbOTED_wnWmStrA5kD4Kiho7iKLDE/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:07:18.000 GMT+13:00,02/03/2023,"-62,064405","-58,415120","25,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150622892.jpg,48,https://drive.google.com/file/d/1vdrMMGHIAUM2bpDUOwx7pLqIGpldGcmq/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:07:30.000 GMT+13:00,02/03/2023,"-62,064405","-58,415120","25,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150636097.jpg,49,https://drive.google.com/file/d/1W3Bk5_G5lNr2KlBHPOzAF46LhUlOctWn/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:07:45.000 GMT+13:00,02/03/2023,"-62,064367","-58,415092","24,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150646257.jpg,50,https://drive.google.com/file/d/1YqmLsaBrEPJQMXXfADq2ZpnjqffQQd3S/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:07:59.000 GMT+13:00,02/03/2023,"-62,064373","-58,415122","26,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150731482.jpg,51,https://drive.google.com/file/d/1isgXYXZj8C5VnK2G3LZR4v-73BQottWS/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:08:41.000 GMT+13:00,02/03/2023,"-62,064360","-58,415692","24,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150801693.jpg,52,https://drive.google.com/file/d/12V7p8nZ84_cJwy6oO5XPCEyJLVvHuzQs/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:09:10.000 GMT+13:00,02/03/2023,"-62,064473","-58,416075","23,700000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150819531.jpg,53,https://drive.google.com/file/d/1Je-Wns7xA_UebIhLHVudq865idqygzE3/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:09:27.000 GMT+13:00,02/03/2023,"-62,064538","-58,416210","23,200000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150829631.jpg,54,https://drive.google.com/file/d/1iIEU43lYotUa0TZOZYpy5YImKYIIocWa/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:09:37.000 GMT+13:00,02/03/2023,"-62,064540","-58,416212","23,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150918323.jpg,55,https://drive.google.com/file/d/16EqAos7I0-fUsphGo52vAXX2fgqFXtiV/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:10:26.000 GMT+13:00,02/03/2023,"-62,064620","-58,416905","21,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_150934748.jpg,56,https://drive.google.com/file/d/11d6PiBCbLNRlOQrxjj74a_z-x6_CWmcF/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:10:43.000 GMT+13:00,02/03/2023,"-62,064603","-58,417048","21,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151018123.jpg,57,https://drive.google.com/file/d/1HCE3y1MALV2MZpMk-XiLUL8ROxfrQ026/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:11:26.000 GMT+13:00,02/03/2023,"-62,064635","-58,417247","22,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151034957.jpg,58,https://drive.google.com/file/d/1QViT2Lin8UNuzJQiN10ZLBjk0DOGWraJ/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:11:43.000 GMT+13:00,02/03/2023,"-62,064610","-58,417235","24,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151045481.jpg,59,https://drive.google.com/file/d/1VVxIOojEABBbD1r4iRPXXT7ePC--dRjk/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:12:03.000 GMT+13:00,02/03/2023,"-62,064677","-58,417352","22,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151110914.jpg,60,https://drive.google.com/file/d/1-_U_RYgjT0Guw-fN_zgOn895-_iYnkrN/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:12:25.000 GMT+13:00,02/03/2023,"-62,064737","-58,417535","20,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151124175.jpg,61,https://drive.google.com/file/d/1ZaUZvvX6RFQRUoQYH5VHXh6qE3kXFh8q/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:12:34.000 GMT+13:00,02/03/2023,"-62,064737","-58,417535","19,800000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151134543.jpg,62,https://drive.google.com/file/d/1gEeo71kjJMlIXlQjTemKhu6CVZ8abig4/view?usp=drive_link,2023.0,Paisagem,02-03-2023 07:12:44.000 GMT+13:00,02/03/2023,"-62,064737","-58,417535","19,800000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151155826.jpg,63,https://drive.google.com/file/d/1OLT6fb_sQ7x_n3-W39rzjMaF-8U-LWGo/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:13:06.000 GMT+13:00,02/03/2023,"-62,064740","-58,417583","19,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151204755.jpg,64,https://drive.google.com/file/d/1SwaT_vkO3djYhEZZ0TMfW6rBmgBf6WLu/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:13:13.000 GMT+13:00,02/03/2023,"-62,064740","-58,417583","19,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151216212.jpg,65,https://drive.google.com/file/d/1v0oQSne7KecW4jlNRpi2uwduiBJV9hNb/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:13:24.000 GMT+13:00,02/03/2023,"-62,064740","-58,417583","19,600000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151247806.jpg,66,https://drive.google.com/file/d/1sA_iBoiyTXmb8HezA5NPCOZSXeQG1gXp/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:13:56.000 GMT+13:00,02/03/2023,"-62,064868","-58,417547","20,100000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151312444.jpg,67,https://drive.google.com/file/d/16yqiluKye3T0n5CPDPs8uE5_xLA5WlO3/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:14:23.000 GMT+13:00,02/03/2023,"-62,064855","-58,417392","20,500000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151327567.jpg,68,https://drive.google.com/file/d/18y9bUAaZyYDH7fCOf9xQktY6S-gGE343/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:14:35.000 GMT+13:00,02/03/2023,"-62,064857","-58,417332","20,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151345028.jpg,69,https://drive.google.com/file/d/1_tgAYX9KgeXWViBkt9uaLZqubgWMc-ks/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:14:54.000 GMT+13:00,02/03/2023,"-62,064857","-58,417332","20,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151406775.jpg,70,https://drive.google.com/file/d/1GRw5AGKZKN2box7akGtgLZovABVET6fa/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:15:19.000 GMT+13:00,02/03/2023,"-62,064857","-58,417332","20,900000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151418425.jpg,71,https://drive.google.com/file/d/1vWp3FwGRjaUyLcazjxw0ySi1ncW5YefF/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:15:28.000 GMT+13:00,02/03/2023,"-62,064887","-58,417263","23,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151428772.jpg,72,https://drive.google.com/file/d/1zlMegY_QRRnqgkDLmPTx_LLuy5d2EvR8/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:15:37.000 GMT+13:00,02/03/2023,"-62,064888","-58,417253","23,000000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151445508.jpg,73,https://drive.google.com/file/d/1FxTxYv_fHeFy6_gvjerdd17F1GFNXLPy/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:15:55.000 GMT+13:00,02/03/2023,"-62,064913","-58,417207","23,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151454069.jpg,74,https://drive.google.com/file/d/1lsI-PVK3ap9W_3IP2dHhFyNQ8eCpvGbP/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:16:03.000 GMT+13:00,02/03/2023,"-62,064913","-58,417207","23,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151606524.jpg,75,https://drive.google.com/file/d/1iUuz6QQgFAJtzwhnIkSPmdSLepztmhU8/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:17:16.001 GMT+13:00,02/03/2023,"-62,064967","-58,417537","23,200000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151845262.jpg,76,https://drive.google.com/file/d/15IR16zi68H6MqasbAY62OJk-w3DsgoPx/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:20:07.000 GMT+13:00,02/03/2023,"-62,065640","-58,417788","21,800000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_151923788.jpg,77,https://drive.google.com/file/d/1Eh7BeMWVwWQa7vGEJg_N5jReX8CDoQoJ/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:20:32.000 GMT+13:00,02/03/2023,"-62,065717","-58,417775","22,300000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_152019284.jpg,78,https://drive.google.com/file/d/1N-f7JQ-sbyIC1uGcrr5Kw5e5KaYbd60_/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:21:29.001 GMT+13:00,02/03/2023,"-62,065925","-58,417907","22,400000",CARINA PETSCH,
C:\Users\LF\Downloads\Antartica_Shapefiles\Photos\Antartica_20230301_152030217.jpg,79,https://drive.google.com/file/d/1CE1QB2rn3ofWhN2EPhAZ0iWqnKFzlFJ4/view?usp=drive_link,2023.0,Detalhe,02-03-2023 07:21:59.000 GMT+13:00,02/03/2023,"-62,065950","-58,418058","21,700000",CARINA PETSCH,
